pet_id,name,age,gender,size,status,date_arrived,adopted_date,type,breed,shelter_name,city,state,snapshot_date
9f4e556d-ddf1-497d-b3b9-45aa3c628250,Pet_6828,2,Male,Medium,Pending,2025-07-28,,Cat,Oriental Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
06ee9ee5-9f43-4f2e-817a-42a772bacab5,Pet_4334,10,Female,Large,Available,2025-12-19,,Cat,Russian Blue,Forever Homes,SomeCity,SomeState,2025-12-31
40f2ca8c-0e6c-4f4e-8238-42f5555f0211,Pet_3438,8,Female,Large,Pending,2025-07-21,,Cat,Persian,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
1776618f-372e-4f88-838d-14ed518aef30,Pet_6782,14,Female,Large,Available,2025-11-02,,Dog,Bulldog,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
e961651c-26f4-4e62-9388-b89e3aaf6c58,Pet_1682,7,Male,Small,Available,2025-11-20,,Cat,Maine Coon,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c72def1a-53b8-4314-bdef-5d48a27e6903,Pet_5618,12,Female,Large,Adopted,2025-10-27,,Cat,Birman,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
0e9a658e-7568-44b9-8739-9a91b71e5086,Pet_2798,2,Male,Large,Available,2025-08-31,2025-10-22,Dog,Mastiff,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
a6471d75-1ea8-4ca8-893b-6c3d310a2112,Pet_9773,12,Female,Small,Adopted,2025-08-22,2025-10-13,Cat,Oriental Shorthair,Forever Homes,SomeCity,SomeState,2025-12-31
701728a3-90c0-4639-82a9-95212f014b17,Pet_6590,12,Male,Medium,Available,2025-10-01,,Cat,Scottish Fold,Forever Homes,SomeCity,SomeState,2025-12-31
01b9f880-9bd2-4592-b464-92549529ec10,Pet_3539,1,Female,Large,Available,2025-09-30,,Cat,Scottish Fold,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c96187c4-c84a-4d9f-819b-66e6a1110252,Pet_1369,9,Male,Small,Adopted,2025-12-25,2026-01-28,Dog,Golden Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
d497abd8-9d14-4a68-a8c0-2651fb2e7b71,Pet_9593,5,Male,Small,Pending,2025-10-17,,Cat,Siamese,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
a3bddb68-f767-43eb-86de-0c79b0d7dbb9,Pet_2138,9,Male,Medium,Pending,2025-10-05,2025-10-17,Cat,Oriental Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
d74061be-b7ad-4cdd-9fe1-16eb0d5aae1e,Pet_2350,15,Male,Small,Adopted,2025-10-24,2026-01-07,Dog,Australian Shepherd,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
e3d87e19-8e47-4e62-9c19-ef8110a16944,Pet_8255,7,Male,Small,Available,2025-10-18,2025-12-29,Dog,Australian Shepherd,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
7a701464-fd22-415a-a1a0-ce85585a6e8e,Pet_9991,5,Male,Large,Pending,2025-09-21,,Cat,Maine Coon,Forever Homes,SomeCity,SomeState,2025-12-31
3ed8cff5-0499-40b5-afde-cd3b401611d3,Pet_2987,1,Female,Medium,Available,2025-08-22,2025-11-03,Dog,Golden Retriever,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
52ae5c24-c60b-41f7-b4e5-6c6a7c704834,Pet_7276,13,Female,Medium,Pending,2025-07-08,2025-07-30,Cat,Norwegian Forest Cat,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
94e31717-b22e-425b-9d23-cefe452e2b93,Pet_7693,2,Male,Medium,Pending,2025-12-31,,Cat,Siamese,Forever Homes,SomeCity,SomeState,2025-12-31
34d89d5f-4008-4baa-b7e1-12700da562ed,Pet_6044,11,Male,Large,Adopted,2025-07-15,2025-08-04,Cat,Bengal,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
99e58c6f-1c77-48f9-9e8e-ab65c1c96d0d,Pet_6864,15,Male,Medium,Adopted,2025-12-05,,Cat,Turkish Van,Forever Homes,SomeCity,SomeState,2025-12-31
ab4d9aca-d968-49eb-986d-eefa7bcb98dc,Pet_8772,9,Female,Medium,Available,2025-09-28,,Cat,Norwegian Forest Cat,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
bdf51805-889c-4a38-bbe8-f2d69f98ec6f,Pet_2210,5,Male,Large,Pending,2025-07-16,2025-09-29,Dog,Bulldog,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
0f20904b-fae9-4263-af90-5259870b645e,Pet_7080,9,Male,Large,Available,2025-07-13,,Cat,Siamese,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
ec9ca55f-7cbb-4107-99cf-725495755fc1,Pet_4534,13,Female,Large,Adopted,2025-07-07,2025-08-10,Dog,Beagle,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
91810ff3-ca72-492f-8f1c-5664c4a08b1d,Pet_3564,8,Male,Large,Adopted,2025-12-15,,Dog,Chihuahua,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
21ead1d2-3e39-4069-8990-097bf9771e5a,Pet_8092,15,Male,Medium,Adopted,2025-07-12,2025-08-02,Dog,Cocker Spaniel,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
f4513d6b-280b-43f8-a3b4-bb5907db7381,Pet_6647,13,Female,Small,Pending,2025-11-22,,Cat,Scottish Fold,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
2a311059-a0de-41ef-a2f7-27536e557a28,Pet_2742,3,Male,Large,Available,2025-07-16,2025-09-17,Dog,Rottweiler,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
77359384-242d-420c-9657-af65678f5ede,Pet_6491,15,Female,Medium,Adopted,2025-12-31,,Dog,Yorkshire Terrier,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
e2e8ea41-42ca-4393-a9c2-36d96cdf7f49,Pet_5888,8,Female,Large,Available,2025-12-11,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
a59196eb-400a-49db-98e1-1e6c8f78214c,Pet_5906,15,Female,Medium,Pending,2025-10-07,2025-10-08,Dog,Boxer,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
7cfd759d-6ca5-4f91-ae25-9aad5ea9024f,Pet_5251,15,Male,Small,Available,2025-12-08,,Cat,Persian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
f228ecfa-dc57-457d-8c8b-f7c15dc2af7b,Pet_3954,2,Female,Large,Pending,2025-10-02,,Cat,Oriental Shorthair,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
a4c94416-4830-4cd2-bda2-f4df8a16b384,Pet_9528,7,Female,Medium,Pending,2025-11-21,,Cat,British Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
473100f3-6d08-48cf-b506-35835b2fa835,Pet_2262,4,Female,Medium,Pending,2025-09-25,2025-11-14,Cat,Abyssinian,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
19086ef3-db87-45dc-ad24-e96234440c2f,Pet_1510,3,Female,Medium,Adopted,2025-12-19,,Dog,Boxer,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2ad3f799-0c6f-4dbf-975c-6c5b13febfcb,Pet_3455,0,Female,Large,Pending,2025-11-18,,Cat,Bengal,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
d11c5e80-fa0f-4869-a6d6-e17d1b5ebc4b,Pet_6612,13,Female,Small,Available,2025-12-21,,Dog,Border Collie,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
f2433f28-6c84-4be9-b6eb-60e59964de91,Pet_3855,10,Female,Small,Adopted,2025-11-16,,Dog,Great Dane,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
bbb126e2-cec6-4d9b-98ec-bf273b06b06a,Pet_4961,13,Male,Medium,Adopted,2025-07-31,,Dog,Yorkshire Terrier,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
960a196a-f5f3-4743-912f-88d6a9dae3fd,Pet_2841,6,Male,Small,Adopted,2025-10-11,2025-11-08,Cat,Oriental Shorthair,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
e716f638-01ec-40a1-a26b-ed2b5e3f642f,Pet_9757,8,Male,Small,Pending,2025-11-18,2026-02-09,Dog,Great Dane,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
b424866e-e0f9-473d-88a7-0367732c483a,Pet_6393,15,Female,Large,Available,2025-12-15,2026-02-04,Dog,Beagle,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
f0ffb1c7-55a8-4231-a45b-47f87f84798b,Pet_1554,10,Male,Small,Pending,2025-10-28,,Dog,Mastiff,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
0b1bc597-8627-4334-9ee3-81816288a7be,Pet_8587,13,Female,Medium,Adopted,2025-12-03,,Dog,Rottweiler,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
ea110470-a2ae-4cf3-be96-8069b3dce082,Pet_6676,12,Female,Medium,Available,2025-09-20,2025-11-09,Dog,Doberman,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
aa64d4fb-edf2-48da-9439-dda2af2c727c,Pet_7596,12,Female,Large,Adopted,2025-09-24,2025-10-18,Dog,Chihuahua,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
447c016e-bc93-4542-b49e-f241e86f6d53,Pet_4294,7,Male,Large,Adopted,2025-10-10,,Cat,Bengal,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
0394eaae-88f0-48fe-807e-bd7873665551,Pet_4035,2,Male,Large,Pending,2025-10-16,,Dog,Great Dane,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
8e9051c0-278b-4dc6-8c67-2b894b4a17d8,Pet_1604,11,Male,Large,Adopted,2025-08-26,,Cat,Ragdoll,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2d9973a3-66e9-4d8b-95d9-ee807a0bb840,Pet_1075,13,Male,Small,Pending,2025-07-28,,Dog,Siberian Husky,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
1299e357-53be-45b9-99df-05b27641d96b,Pet_6856,15,Female,Large,Available,2025-12-17,,Dog,Poodle,Forever Homes,SomeCity,SomeState,2025-12-31
1eb0f2d6-e575-4624-9838-30350caac3b8,Pet_6329,15,Male,Small,Adopted,2025-08-04,,Dog,Labrador Retriever,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
48167fb2-547a-4e41-a329-cc943465f68a,Pet_3954,14,Female,Small,Pending,2025-08-28,,Dog,Mastiff,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
8ccaff35-a018-48b4-9f28-f64e4a7de43b,Pet_3901,2,Male,Small,Available,2025-09-19,2025-11-22,Cat,Ragdoll,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
fc38104d-dcbf-4315-897b-0b0855fcfd73,Pet_6364,10,Female,Medium,Available,2025-10-19,,Dog,Bulldog,Forever Homes,SomeCity,SomeState,2025-12-31
3d79457f-06ec-4c3f-87dc-a0ea2f1bc6de,Pet_3020,10,Female,Small,Adopted,2025-11-22,2025-12-06,Cat,British Shorthair,Forever Homes,SomeCity,SomeState,2025-12-31
9292e5d1-064e-4077-b2d2-c5d359d2181e,Pet_1978,7,Male,Small,Adopted,2025-08-26,,Dog,Shih Tzu,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
e643a466-3441-4096-b6fa-0da234c978ff,Pet_3374,0,Female,Medium,Pending,2025-12-04,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
0f2bf2f6-6c61-453a-bf32-3f9488480fa7,Pet_1994,8,Female,Medium,Adopted,2025-12-24,,Cat,Bengal,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
02e0ca60-86e0-43cf-b8cb-507b0b895733,Pet_1301,10,Female,Medium,Pending,2025-11-03,,Dog,Shih Tzu,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
e87ebdb6-99c3-44a5-a2ea-51fc7c39780c,Pet_2928,4,Male,Large,Available,2025-08-13,2025-10-25,Dog,German Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
31dffd58-c408-4823-b668-752291425b51,Pet_2187,12,Female,Small,Pending,2025-12-18,,Dog,Mastiff,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
b28d50a9-1f98-4560-b1ca-78fe1a9f329d,Pet_9283,0,Male,Large,Available,2025-08-26,,Cat,Devon Rex,Forever Homes,SomeCity,SomeState,2025-12-31
d2a9314c-55c3-4d85-981a-7ebb401ec5f1,Pet_2339,2,Female,Medium,Pending,2025-09-27,2025-12-26,Cat,Birman,Forever Homes,SomeCity,SomeState,2025-12-31
87f21a92-8438-4156-97c0-fc1523295ae6,Pet_6710,15,Male,Medium,Adopted,2025-12-13,,Dog,Chihuahua,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
04affacc-3703-40bb-b65a-c847a3f63f94,Pet_3821,8,Female,Large,Pending,2025-09-14,,Cat,Birman,Forever Homes,SomeCity,SomeState,2025-12-31
119f959b-143b-4c81-9aef-46f8e2e1308f,Pet_7209,5,Female,Small,Adopted,2025-11-18,2026-02-03,Dog,German Shepherd,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
7dfdff7d-475c-48e9-9a88-1c5289b2fffe,Pet_8336,3,Male,Large,Pending,2025-08-07,2025-09-03,Dog,Border Collie,Forever Homes,SomeCity,SomeState,2025-12-31
fc9e8fc1-8271-479b-bce4-9555edbda998,Pet_3716,9,Male,Large,Available,2025-12-02,,Cat,Norwegian Forest Cat,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
d4bdfe72-b5f9-46e2-b25e-8744d5ff714c,Pet_9931,0,Female,Small,Adopted,2025-11-20,,Dog,Doberman,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
cf019214-1dfa-444e-ac3f-3130e3995fb3,Pet_1069,13,Male,Medium,Pending,2025-12-14,,Cat,Devon Rex,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
c3909ddd-b5fb-4df8-a710-e84b0c158065,Pet_9625,15,Male,Large,Adopted,2025-07-29,,Dog,Doberman,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
099bf52d-6793-493e-bd1e-dbac166752a2,Pet_9717,8,Female,Small,Adopted,2025-11-17,,Dog,Great Dane,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
fa044cc9-9639-40f1-b281-cadbab9b2a34,Pet_8279,1,Male,Large,Available,2025-11-24,,Dog,German Shepherd,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
140eb318-23c4-4806-a1c3-e871684a060a,Pet_2546,1,Female,Large,Available,2025-11-16,,Cat,Sphynx,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
5c290be8-7942-45fc-ba5a-66042f9caad1,Pet_8303,13,Female,Medium,Pending,2025-12-08,,Dog,Dachshund,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
2d68f451-a0b6-45ee-8dba-8e4fa5d4d44a,Pet_5298,11,Female,Medium,Pending,2025-08-11,,Dog,Doberman,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
2e69954a-6ae9-421a-828d-ca32759d1abb,Pet_4604,4,Male,Large,Available,2025-12-16,2026-01-16,Cat,Norwegian Forest Cat,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
58a58ec9-ba73-4e77-87d6-0415ff85c883,Pet_1709,7,Female,Medium,Available,2025-11-12,2025-12-02,Cat,British Shorthair,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
7c22298c-4943-4e99-a669-a9d60180f53b,Pet_5438,9,Female,Medium,Pending,2025-10-26,2025-12-16,Dog,Beagle,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
0834e545-4e4e-4ff2-b114-01ef3dea0759,Pet_7600,12,Male,Medium,Adopted,2025-08-12,,Cat,Oriental Shorthair,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
06fed866-f479-4d4d-882d-345263d9db90,Pet_2560,12,Male,Small,Pending,2025-11-04,,Cat,Persian,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
9a5bcab5-8cef-4e4d-9fba-b6d719ae154a,Pet_5967,6,Male,Medium,Available,2025-09-16,,Cat,Turkish Van,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
7d86053d-6964-4a24-8c97-c285b35f15ca,Pet_9106,4,Male,Large,Pending,2025-11-29,,Cat,Persian,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
af9ad412-96e7-4c20-9139-989e7d9d3cc5,Pet_2237,8,Female,Medium,Available,2025-09-15,2025-11-16,Dog,Dachshund,Forever Homes,SomeCity,SomeState,2025-12-31
1fbc27d4-8f2c-4b03-8d91-17fe2553299b,Pet_5405,8,Male,Large,Pending,2025-09-24,,Cat,Persian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
70601bfc-f3a8-4cad-84a7-3a618cf5bab3,Pet_4127,2,Female,Small,Available,2025-07-08,,Cat,Abyssinian,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
cfb3f2ab-c226-4844-b38a-933cd61b1343,Pet_9952,8,Male,Large,Pending,2025-12-18,2026-01-07,Cat,Sphynx,Forever Homes,SomeCity,SomeState,2025-12-31
a55ef297-ec0d-4d50-879a-1f7657a989e3,Pet_4033,12,Male,Small,Available,2025-11-15,,Dog,Beagle,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
cf8f8cd9-5a92-49d7-93f5-ce3292c9b902,Pet_2755,15,Female,Medium,Available,2025-11-06,,Dog,Cocker Spaniel,Forever Homes,SomeCity,SomeState,2025-12-31
998f6682-98a1-436f-a50b-a9e76d234c93,Pet_6557,0,Female,Small,Pending,2025-10-11,,Dog,Pomeranian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
9d300126-85b6-4ec7-8693-2c0a99dbaf7f,Pet_9888,12,Male,Medium,Available,2025-12-02,,Dog,Boxer,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
d9553874-cdf2-4521-b593-ff0060d7a9eb,Pet_6352,2,Male,Large,Adopted,2025-10-22,2025-11-12,Dog,Poodle,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
caad6f21-1d51-4528-bf18-7d40b5b1d99f,Pet_9085,1,Male,Large,Pending,2025-12-12,2026-01-02,Dog,Border Collie,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
f7206a37-a282-4672-924c-167dd11e1fd8,Pet_4491,13,Male,Medium,Available,2025-12-27,2026-01-17,Cat,British Shorthair,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
86c121ca-372c-4502-8ec0-74c2e3af4283,Pet_3233,15,Male,Small,Available,2025-07-04,2025-09-09,Cat,British Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
804063d1-c1d3-4508-be08-3af05f5c7b32,Pet_7626,12,Male,Medium,Available,2025-11-22,,Cat,Devon Rex,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
7dd1583a-c802-44f9-9880-95bb401d0410,Pet_3308,1,Male,Large,Pending,2025-12-03,,Cat,Devon Rex,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
1592d818-fc59-42eb-93f0-59cfe4e790a8,Pet_4682,4,Female,Medium,Adopted,2025-12-03,2026-01-31,Dog,Labrador Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2c3171af-0021-41d0-ac6d-37d98e2e4fa6,Pet_2255,1,Male,Medium,Pending,2025-08-27,,Cat,British Shorthair,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
05653d6f-5caf-40d6-8032-741612337337,Pet_7809,15,Female,Small,Available,2025-09-13,2025-11-18,Dog,Labrador Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
7babc3c0-9281-4405-a427-541209a19248,Pet_9382,6,Female,Medium,Adopted,2025-10-13,2025-11-17,Dog,Rottweiler,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
3feb7c44-ca1c-46e6-b29d-5903f82d64b8,Pet_2101,14,Male,Small,Adopted,2025-12-19,2026-03-19,Cat,Norwegian Forest Cat,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
ee76181e-81c9-4d63-9e65-a427340d447b,Pet_1434,0,Male,Large,Adopted,2025-12-25,,Cat,Ragdoll,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
6b12a2ec-3986-47f7-9a74-a80beedd44ab,Pet_2768,13,Female,Small,Adopted,2025-08-28,,Dog,Shih Tzu,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
d986db5d-2dd5-4e9a-a012-b656b1cec99a,Pet_1473,9,Female,Large,Available,2025-08-10,,Dog,Border Collie,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
8f472b24-3a3c-4195-8cba-38e0b2383183,Pet_8660,14,Female,Medium,Adopted,2025-11-10,,Dog,Doberman,Forever Homes,SomeCity,SomeState,2025-12-31
71586e13-41a8-4471-afd3-7412d11ccf79,Pet_3781,2,Female,Small,Pending,2025-09-10,,Dog,Labrador Retriever,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
6d15e403-5849-4263-baa8-0a023ed8056b,Pet_7770,2,Female,Medium,Available,2025-12-27,,Cat,Devon Rex,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
8ed99dd2-9b78-4ce1-9cd2-531289d6785d,Pet_7096,9,Female,Small,Pending,2025-11-21,,Cat,Maine Coon,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
90ddc03c-5c4a-45f3-ba86-2dbdd768962c,Pet_4183,14,Male,Medium,Adopted,2025-10-13,2025-10-19,Dog,Mastiff,Forever Homes,SomeCity,SomeState,2025-12-31
daff2df1-4f59-48f3-8e41-f2d191579722,Pet_4817,11,Male,Medium,Adopted,2025-10-20,2026-01-10,Dog,Shih Tzu,Forever Homes,SomeCity,SomeState,2025-12-31
dc465f26-7e05-447a-a1d5-e67fc49c0563,Pet_5406,8,Female,Small,Adopted,2025-08-25,2025-11-01,Dog,Golden Retriever,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
8e2d3607-1109-4848-9d91-30c49ad974b5,Pet_5820,11,Female,Large,Available,2025-10-06,,Dog,Shih Tzu,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
4c5c23f0-8fd8-4918-9ab6-c8a2e6ecb4eb,Pet_7146,13,Male,Large,Adopted,2025-11-02,2025-11-22,Cat,Oriental Shorthair,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
66053ba2-6638-48ce-999b-7847de55f010,Pet_1844,2,Male,Large,Adopted,2025-12-31,,Dog,Australian Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
417731f3-fade-4740-85eb-5afa476715f7,Pet_5297,15,Female,Small,Pending,2025-11-21,,Cat,Siamese,Forever Homes,SomeCity,SomeState,2025-12-31
70e3ece8-d788-4cd2-95fc-769c9290368f,Pet_2208,6,Male,Large,Adopted,2025-07-10,,Dog,Dachshund,Forever Homes,SomeCity,SomeState,2025-12-31
ce3e5b78-4a56-4c24-9af2-f81c40d12c03,Pet_8307,14,Female,Large,Adopted,2025-07-21,2025-09-12,Cat,Siamese,Forever Homes,SomeCity,SomeState,2025-12-31
8db59860-b60e-4d7c-a3b0-c82ea677f145,Pet_3104,12,Female,Medium,Available,2025-07-13,,Cat,Turkish Van,Forever Homes,SomeCity,SomeState,2025-12-31
629869a1-0463-4b05-ae45-82d23efd1dbd,Pet_9523,15,Female,Large,Available,2025-08-26,2025-09-24,Cat,Bengal,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
97283a5e-9822-4891-b6c5-5400000429d6,Pet_8268,1,Female,Medium,Available,2025-12-06,,Cat,Bengal,Forever Homes,SomeCity,SomeState,2025-12-31
2b480d92-b672-41d9-99d0-5a94c5949bdd,Pet_3129,11,Male,Small,Adopted,2025-10-29,2026-01-04,Dog,Mastiff,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
e0919925-ad10-4972-a936-f29c4bdc237a,Pet_1856,12,Male,Large,Adopted,2025-07-08,,Cat,Himalayan,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
