pet_id,name,age,gender,size,status,date_arrived,adopted_date,type,breed,shelter_name,city,state,snapshot_date
a8458be8-0db8-4d56-a0a8-d1fa8bdbe67d,Pet_1452,2,Male,Small,Adopted,2025-12-24,,Dog,Great Dane,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
eaa1ebd5-02ec-4bd7-a387-64a9ab5da880,Pet_2800,13,Female,Large,Available,2025-12-19,2026-03-10,Dog,Doberman,Forever Homes,SomeCity,SomeState,2025-12-31
8caf5778-bf53-4fc2-a4f2-87ff9dabccea,Pet_7364,12,Male,Medium,Available,2025-09-24,,Cat,Devon Rex,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
add0a81a-e23e-45a5-8dab-bce1782fbf01,Pet_7601,15,Female,Large,Available,2025-11-14,2026-01-09,Dog,Rottweiler,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
92e8ab80-4809-4b4d-8c11-dca5ad0f22a5,Pet_1336,9,Female,Medium,Available,2025-07-29,,Dog,Golden Retriever,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
3949519f-3795-4afe-8c9b-bc34d51c23af,Pet_5389,15,Male,Small,Available,2025-12-28,,Dog,Bulldog,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
998193d2-768a-4181-b3fb-60c71b19856e,Pet_6340,15,Female,Medium,Adopted,2025-09-20,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
e0790dd8-25e8-49b4-bbfd-d2075b6b5a9c,Pet_1720,2,Female,Medium,Pending,2025-09-20,,Cat,Persian,Forever Homes,SomeCity,SomeState,2025-12-31
efcce4d3-f72a-4774-9b54-1105a5a9852a,Pet_4286,7,Female,Small,Available,2025-12-06,,Dog,German Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
7b43b1ba-441a-42ad-8a07-bd5a2f219da5,Pet_6057,1,Male,Small,Available,2025-09-26,,Dog,Rottweiler,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
bc451440-2372-45b7-8361-8d1764a3b9c7,Pet_4276,10,Male,Medium,Adopted,2025-10-28,2025-12-19,Cat,Maine Coon,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
ef5fcf2b-569e-4ec3-8eec-97087f03a126,Pet_6691,10,Female,Large,Adopted,2025-12-12,,Cat,Maine Coon,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
d1486daa-c7cb-4d72-82dc-92a2a4e580ec,Pet_9932,15,Male,Large,Pending,2025-07-30,2025-10-19,Dog,Mastiff,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
3029e87d-ef69-4aa3-9b6a-1aea7e906026,Pet_8527,4,Female,Small,Adopted,2025-07-28,,Dog,Australian Shepherd,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
e97a8e7a-0b98-4b8f-89b2-245698bc4d59,Pet_9598,8,Male,Medium,Adopted,2025-07-23,,Cat,Siamese,Forever Homes,SomeCity,SomeState,2025-12-31
448fb62c-28f3-4040-92dd-84a0e2b05f38,Pet_2311,4,Female,Large,Adopted,2025-10-05,,Cat,Bengal,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
024bbf89-dc67-4432-9468-697742e7d74c,Pet_4276,8,Female,Small,Adopted,2025-09-22,,Dog,Australian Shepherd,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
0d8512df-442f-459d-ac3d-9ba0cc7a8bcf,Pet_1991,9,Male,Large,Pending,2025-07-10,2025-09-01,Dog,Siberian Husky,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
3312cd45-1a99-441c-943b-16bd400b172d,Pet_8521,9,Male,Small,Available,2025-09-26,,Dog,Mastiff,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
506923d1-0fd1-4d28-af8a-6f91f82283c8,Pet_9203,4,Female,Large,Pending,2025-10-17,2025-10-31,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
a7506d36-f202-4658-9fbb-5d7013b69651,Pet_4879,3,Female,Small,Adopted,2025-08-24,,Cat,Turkish Van,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
07363974-b553-4ba3-9cee-0c23ca164873,Pet_5602,11,Male,Small,Available,2025-10-26,,Cat,Norwegian Forest Cat,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
d849d4f8-2d0a-46ef-b39e-5f0602d3e6e0,Pet_5391,8,Female,Large,Adopted,2025-12-01,2025-12-21,Dog,Mastiff,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
8e653e2d-c2d0-457c-a477-17d54d33fad2,Pet_5752,13,Male,Small,Available,2025-07-16,2025-09-17,Cat,Norwegian Forest Cat,Forever Homes,SomeCity,SomeState,2025-12-31
7c42fcc5-7144-40e4-a3f5-c00c98c13a04,Pet_9831,14,Male,Medium,Available,2025-11-27,2026-02-02,Cat,Sphynx,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
37f6a110-593e-417e-b82b-3b6fb0552b7a,Pet_8449,8,Male,Large,Adopted,2025-11-18,,Dog,Great Dane,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
43d894c9-74d4-4783-97e2-de975f89373e,Pet_1584,0,Female,Small,Available,2025-07-05,,Dog,Pomeranian,Forever Homes,SomeCity,SomeState,2025-12-31
b3cf89c3-373a-44b5-916e-e23d1610c945,Pet_1708,12,Female,Medium,Available,2025-10-06,2025-10-19,Cat,Turkish Van,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
8215f23f-77d5-4eb4-9744-8e5619eb7857,Pet_4298,13,Male,Medium,Adopted,2025-09-16,,Dog,Australian Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
d85e5638-944e-46be-90a9-71648b87108c,Pet_6292,11,Female,Medium,Available,2025-07-12,,Cat,Siamese,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
0e106392-9db5-4c62-bf47-9801c8389406,Pet_1424,4,Male,Small,Available,2025-08-26,,Cat,Scottish Fold,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
e92ec9e1-29f1-4a97-8b8d-d8ff4bd4adf9,Pet_1012,14,Female,Medium,Available,2025-08-24,,Dog,Golden Retriever,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
faa81cf9-8073-4c0c-a7f2-10050e1b63f2,Pet_3604,10,Female,Small,Adopted,2025-10-23,2025-11-09,Dog,Border Collie,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
a644897c-54cc-4e04-a589-56333c17ede7,Pet_6723,1,Male,Large,Adopted,2025-10-03,,Dog,Yorkshire Terrier,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
950ea46a-4b58-4e5f-b9ff-f246f70fa427,Pet_7019,10,Male,Small,Pending,2025-11-02,2025-11-14,Dog,Boxer,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
3c69a31a-2660-40a3-9dbe-603afc8d404c,Pet_4635,7,Male,Small,Adopted,2025-07-06,,Dog,Cocker Spaniel,Forever Homes,SomeCity,SomeState,2025-12-31
12d3fd39-f0af-4bab-94c3-d0503904d5f1,Pet_3158,1,Female,Medium,Pending,2025-12-12,2026-02-11,Cat,Devon Rex,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
eefca0b9-7489-418a-a990-b30105a74707,Pet_5599,15,Female,Medium,Pending,2025-08-01,,Cat,Bengal,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
71a741fe-88c6-4c22-99c6-3e75ac641c64,Pet_8789,11,Male,Small,Adopted,2025-09-27,2025-10-11,Dog,Pomeranian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
9e64e6cb-6f4e-461b-b24f-e69c34a914f0,Pet_3233,11,Male,Medium,Pending,2025-11-27,,Dog,Australian Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
19e72dbf-05be-47fc-bba7-1f87c92f58de,Pet_1501,5,Male,Medium,Pending,2025-11-13,,Dog,Bulldog,Forever Homes,SomeCity,SomeState,2025-12-31
b9dbcb0e-c1e3-4252-9daf-7bfccbc3daaa,Pet_9574,6,Female,Medium,Available,2025-10-13,,Dog,Rottweiler,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
f0b319f4-6992-48eb-aeed-560352a49bd2,Pet_7952,10,Male,Small,Pending,2025-12-01,,Dog,Dachshund,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
28bdb8b2-e4de-4ec9-afa3-ef197fa13c6a,Pet_3284,4,Male,Large,Pending,2025-08-05,,Dog,Beagle,Forever Homes,SomeCity,SomeState,2025-12-31
f4ceac5f-02c9-4126-a0d9-3496a4effb33,Pet_2627,14,Male,Small,Adopted,2025-09-06,,Cat,Persian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
2f8d9ba1-1fbe-42c9-a25f-5ad9ad134e46,Pet_6516,9,Male,Small,Available,2025-09-08,,Cat,Persian,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
c9500f72-eded-4870-9edb-6b805f77085b,Pet_4980,4,Female,Medium,Adopted,2025-11-06,2026-01-22,Cat,Persian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
133425db-7246-4f0f-9162-aa74831acc53,Pet_6230,14,Male,Medium,Pending,2025-12-15,,Cat,Birman,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
da7c0f21-36f3-4ea4-bbbd-4711387d6863,Pet_4126,12,Male,Large,Adopted,2025-10-03,,Dog,Siberian Husky,Forever Homes,SomeCity,SomeState,2025-12-31
64230fe6-91f6-4572-abaf-98bac788eea4,Pet_2606,4,Female,Small,Available,2025-09-06,2025-11-01,Cat,Russian Blue,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
6b2d2b85-8471-4eee-a699-e8997942ca5e,Pet_7053,7,Male,Medium,Adopted,2025-11-23,2025-12-14,Cat,Devon Rex,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c4a88c6f-c0b5-4084-b83e-1411c24b32ac,Pet_9510,3,Female,Small,Available,2025-07-11,,Dog,Doberman,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
9753dd0d-478c-4e45-838e-56c5ca210e52,Pet_6716,5,Male,Large,Available,2025-08-04,2025-10-08,Dog,Rottweiler,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
1c7ce411-a75c-45d4-ac94-6d9e5dbe3f2f,Pet_4383,9,Male,Medium,Pending,2025-11-18,2025-12-07,Cat,British Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
d7fce8d8-912a-423b-b69d-6aa19087c3e4,Pet_5942,9,Female,Small,Available,2025-08-26,,Cat,Siamese,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
de53b8df-e95a-4c5d-9b9a-e6b3440b1e80,Pet_2955,6,Male,Large,Available,2025-07-25,2025-08-04,Cat,Russian Blue,Forever Homes,SomeCity,SomeState,2025-12-31
4854f3d0-6fe4-4b5c-95bb-bde9da7d20cb,Pet_8808,2,Male,Large,Pending,2025-09-21,,Cat,Abyssinian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
1460e4be-05a0-4c22-8b8b-f9cf092d207d,Pet_5807,5,Male,Medium,Adopted,2025-10-28,,Cat,Russian Blue,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
5da25400-8000-4674-ad78-f481133acbe1,Pet_2158,5,Female,Small,Available,2025-10-27,2026-01-16,Cat,Bengal,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
a82a6fb0-9e70-4282-990d-19171f5df7df,Pet_5413,12,Female,Large,Available,2025-08-20,,Dog,Poodle,Forever Homes,SomeCity,SomeState,2025-12-31
f0e965ab-daa4-4c9b-8d4e-a6150add5b27,Pet_9674,7,Male,Large,Adopted,2025-08-29,,Cat,Devon Rex,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
3fbde5d1-d0bb-4b5a-b186-436bf1243408,Pet_2470,10,Male,Small,Available,2025-12-18,,Cat,Ragdoll,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
8759631b-5694-47f4-a92b-733aba7fb0c3,Pet_3105,12,Female,Medium,Available,2025-08-17,2025-11-03,Cat,Himalayan,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
7dbdb3b3-40aa-4ad6-9906-72e251fa5f40,Pet_7250,3,Male,Small,Available,2025-11-06,2025-11-11,Cat,Persian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
c383ba30-f253-496a-b205-5ee51ab7c34c,Pet_2797,6,Male,Medium,Pending,2025-12-04,,Dog,Border Collie,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
fbbb325a-cdeb-45f9-81f4-0141a7a66cb5,Pet_8261,11,Male,Medium,Adopted,2025-07-19,,Dog,German Shepherd,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
f7fb8db9-3e26-41d9-ac99-f81099e01345,Pet_7005,5,Female,Large,Pending,2025-09-04,2025-10-26,Cat,Norwegian Forest Cat,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
537ce120-df54-4dc3-adb9-f0eb779762bb,Pet_9483,10,Male,Medium,Pending,2025-11-04,2026-02-02,Dog,Rottweiler,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
066b5125-45d1-45c9-8209-c2b6d03b93f0,Pet_5909,3,Female,Large,Adopted,2025-09-08,2025-10-27,Cat,Scottish Fold,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
5b413de6-1f1f-4428-90d2-8ad041da35f0,Pet_4788,0,Male,Large,Available,2025-09-10,2025-12-08,Dog,Poodle,Forever Homes,SomeCity,SomeState,2025-12-31
037e6dc9-721a-446f-bbc3-2dde08e17348,Pet_7046,10,Female,Small,Available,2025-09-03,,Dog,Poodle,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
fdaff07d-6e3c-4b0b-9aa9-830670116ef8,Pet_4666,6,Male,Medium,Available,2025-09-01,2025-09-19,Cat,Oriental Shorthair,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
12f9b651-4da5-4fb6-bba6-f38615f642fe,Pet_9864,0,Female,Medium,Pending,2025-10-16,,Dog,Yorkshire Terrier,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
5b3e061b-e99c-4155-89fd-acabe6dd122c,Pet_7816,2,Female,Large,Available,2025-12-26,,Cat,Devon Rex,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
7f56dd85-41c9-481d-a3c7-abbaf9f69b2b,Pet_3963,7,Female,Large,Available,2025-12-13,,Dog,German Shepherd,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c3190e61-42a6-4120-b702-7ec70a26a19c,Pet_2960,2,Female,Medium,Available,2025-07-31,,Cat,Abyssinian,Forever Homes,SomeCity,SomeState,2025-12-31
73b5a9c6-a4f5-45f5-9626-9771710743e1,Pet_7431,7,Female,Small,Adopted,2025-10-05,,Cat,British Shorthair,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
044ee56d-c25e-4606-8cf9-be959b2c1557,Pet_5136,11,Female,Small,Available,2025-09-21,,Dog,Siberian Husky,Forever Homes,SomeCity,SomeState,2025-12-31
2e252be7-5610-4001-8bb4-258d9ef7cfd0,Pet_3979,0,Male,Medium,Available,2025-09-10,2025-11-07,Cat,Russian Blue,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
03493822-c29c-4533-9326-c1b76aa0168f,Pet_5406,8,Female,Medium,Available,2025-12-09,,Cat,British Shorthair,Forever Homes,SomeCity,SomeState,2025-12-31
0f6fc91d-f3ce-4e7c-8894-8068fc95733c,Pet_1990,6,Female,Small,Adopted,2025-11-18,2025-12-13,Dog,Labrador Retriever,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
b731a8b6-d26f-4b8b-aa2e-26b1576aade7,Pet_2043,1,Female,Small,Pending,2025-10-22,,Dog,Poodle,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
d0e43dc7-ae16-4d34-8503-d99ce2d3919d,Pet_8837,10,Male,Large,Pending,2025-12-08,,Dog,Beagle,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
23a65a9e-6d78-4021-a268-3a3547e13bc0,Pet_8733,14,Female,Small,Available,2025-09-20,2025-10-21,Dog,Boxer,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
79d1e33d-fef8-4fb5-bc5f-89c3ad95a9ed,Pet_5427,9,Male,Large,Adopted,2025-09-30,2025-11-18,Cat,Russian Blue,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
285c1419-0261-4751-a930-cfca1feceff4,Pet_1126,12,Male,Medium,Pending,2025-10-23,2025-12-20,Dog,Bulldog,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
b9306e64-a407-435e-b323-4293a25ab46f,Pet_5217,10,Female,Medium,Available,2025-09-11,,Dog,Rottweiler,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
bad0ae86-f5d4-403f-96c7-e4105afb1989,Pet_9158,2,Male,Large,Available,2025-08-27,,Dog,German Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
7663a672-8fde-481a-9070-269550cbb781,Pet_9352,13,Female,Medium,Available,2025-08-16,2025-09-11,Cat,Devon Rex,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
07c6cd6c-39c7-4a39-92b3-adfade15fd1b,Pet_9467,12,Female,Small,Adopted,2025-12-15,,Cat,Turkish Van,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
6889b26e-4007-4148-b7bb-cb3d2982cf2b,Pet_6648,2,Female,Small,Available,2025-12-21,,Cat,Oriental Shorthair,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c404d732-a25a-4728-bb0c-3c4222dc2724,Pet_5321,14,Female,Large,Pending,2025-07-24,,Dog,Cocker Spaniel,Forever Homes,SomeCity,SomeState,2025-12-31
0d32b4e4-75fe-4dd7-becf-50584c74de16,Pet_4959,12,Male,Large,Available,2025-10-24,,Dog,Cocker Spaniel,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
7f8bed5a-33c2-40b8-ada4-5c03d6b237fd,Pet_4302,5,Male,Large,Pending,2025-11-24,2025-12-18,Dog,Siberian Husky,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
0e1a4688-a02c-41d9-ba27-dc7b42e6e126,Pet_3340,14,Male,Medium,Adopted,2025-12-30,,Dog,Cocker Spaniel,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
26feb4a5-49c5-4f01-ad9d-d1b239a9907c,Pet_2922,13,Female,Small,Pending,2025-12-29,,Dog,Poodle,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
4e9d257e-fcd1-466d-a808-aa939e36225e,Pet_3145,10,Female,Small,Pending,2025-11-08,,Cat,Scottish Fold,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
837650d4-ec2b-4caa-95c4-0540027e16f3,Pet_6699,12,Female,Small,Available,2025-09-16,,Cat,Himalayan,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
f573e6f0-b72d-4152-99dd-a52ace2a6f8c,Pet_2614,12,Male,Large,Available,2025-09-06,,Dog,Beagle,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
ce6e15c0-37bb-4092-bfae-e6a9ee8c7ef9,Pet_8489,13,Male,Large,Pending,2025-07-29,2025-09-13,Cat,Himalayan,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
90f58334-30a2-484e-94b6-e62902e09680,Pet_8105,6,Male,Medium,Pending,2025-10-12,,Cat,Norwegian Forest Cat,Forever Homes,SomeCity,SomeState,2025-12-31
61400804-c678-4e0c-bb04-e15701631431,Pet_9270,0,Female,Small,Adopted,2025-10-15,,Cat,Birman,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
cf3f312b-5081-49cf-b053-e9979c6f699c,Pet_8983,6,Female,Medium,Pending,2025-12-08,,Cat,Abyssinian,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
a0b81203-eee5-4410-80b9-c3587f687cf6,Pet_1065,0,Female,Medium,Pending,2025-09-09,2025-11-09,Cat,Siamese,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
dfbf01b9-87be-4596-b78c-9fdaa1a47269,Pet_2556,12,Male,Large,Available,2025-11-15,,Dog,Golden Retriever,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
40ebb706-ddb8-46f4-a68f-5fe52849c618,Pet_2036,11,Male,Large,Available,2025-11-03,2026-01-12,Dog,Border Collie,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
02d6045f-ec7b-4f78-83f1-a0cfc58ffecb,Pet_2711,12,Female,Large,Pending,2025-08-30,,Dog,Great Dane,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
da5352dc-edbd-47fe-aa09-3de6a63fe871,Pet_6170,8,Male,Small,Available,2025-12-05,,Cat,Maine Coon,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
fa2e0c2e-e986-439d-908c-2ae1d70731a2,Pet_5160,15,Female,Medium,Available,2025-11-25,,Dog,Siberian Husky,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
1719cee4-a737-4471-a11a-d5a2430e7ccd,Pet_3079,2,Male,Large,Available,2025-09-29,,Cat,Abyssinian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
c133f59c-3053-49fc-bf97-549bec87da90,Pet_2971,8,Male,Small,Available,2025-11-16,,Dog,Boxer,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
1e3da582-96f8-4b70-9975-b9a606be6cd8,Pet_3876,3,Male,Small,Available,2025-11-30,,Dog,Shih Tzu,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
56836848-1b5e-4f67-ac7f-747a4113f464,Pet_5250,6,Male,Medium,Pending,2025-10-16,,Dog,Siberian Husky,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
18481526-80ee-49ae-ae2e-f30d9105b960,Pet_2108,14,Male,Large,Pending,2025-10-29,,Cat,Himalayan,Forever Homes,SomeCity,SomeState,2025-12-31
7e45b9c2-529f-462a-a982-8fee5e8c644c,Pet_5489,5,Male,Small,Adopted,2025-10-22,,Cat,Devon Rex,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
4ca6ce34-1f6f-49f6-a571-011b18e85a8d,Pet_2018,10,Female,Large,Adopted,2025-10-08,2026-01-01,Cat,Sphynx,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
5dcf334f-0c74-40cb-a301-1f4ca1ed7c76,Pet_2475,11,Female,Medium,Available,2025-07-18,,Dog,Yorkshire Terrier,Safe Haven Animal Shelter,SomeCity,SomeState,2025-12-31
09b8b3bc-1ceb-4f9c-a9a4-56e7b77d9b31,Pet_3825,5,Male,Small,Available,2025-07-14,,Dog,Yorkshire Terrier,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
106282f0-f6ac-4a99-9c6a-93bcc2991180,Pet_7682,11,Female,Medium,Pending,2025-12-12,2026-03-08,Dog,Golden Retriever,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
a8ad8504-4d3a-4a46-b479-462956935c09,Pet_8373,12,Male,Medium,Available,2025-08-31,,Cat,Persian,Happy Tails Shelter,SomeCity,SomeState,2025-12-31
2dd5a019-86f0-4481-bfbe-d0fc49a20e6f,Pet_2398,13,Male,Medium,Adopted,2025-09-27,,Cat,Oriental Shorthair,Forever Homes,SomeCity,SomeState,2025-12-31
833de99a-71eb-456f-9d26-d8d375205d52,Pet_5358,13,Male,Medium,Pending,2025-09-08,2025-11-18,Dog,Australian Shepherd,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
a28e5a1c-40cd-4cb1-8ab0-d2f0fc428f28,Pet_8355,10,Female,Large,Available,2025-07-14,,Cat,Russian Blue,Forever Homes,SomeCity,SomeState,2025-12-31
7d22bd50-51e1-49e3-9d5e-a7435507e721,Pet_1067,6,Female,Large,Pending,2025-09-02,,Cat,Ragdoll,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
f25c4d38-e743-4f86-9823-24c3511ea2d3,Pet_5352,0,Female,Small,Available,2025-10-23,2025-12-24,Cat,Siamese,Furry Friends Rescue,SomeCity,SomeState,2025-12-31
bd8c7d2c-8ade-4287-bb35-d848821fed79,Pet_2993,0,Male,Large,Adopted,2025-12-07,,Dog,German Shepherd,Forever Homes,SomeCity,SomeState,2025-12-31
7f126d97-0fa6-4625-97c1-e653ffd10266,Pet_2767,1,Female,Small,Adopted,2025-07-16,2025-09-08,Cat,Maine Coon,Paws & Claws Rescue,SomeCity,SomeState,2025-12-31
